Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Label
80,89.0,61,146,35776,36350,314,36,329.93,756,15,341.47,556891.68,49214.83,9936.7,1622.47,0,0,0,0,0,0,BENIGN
80,143.0,131,195,6352,9746,1309,6,473.31,879,14,118.65,378857.99,40371.75,8641.88,3246.47,1,0,0,1,1,0,BENIGN
445,4351.0,73,167,29756,69978,222,20,367.26,63,77,458.0,742052.18,27742.06,1642.42,3102.58,0,0,0,0,0,0,DoS GoldenEye
8080,4118.0,66,168,23826,38683,310,92,103.39,624,67,75.1,105695.58,847.87,4509.99,4799.66,1,1,0,1,1,0,DoS Hulk
8080,4141.0,79,101,34891,60045,551,18,30.73,1347,4,179.48,433550.54,45099.39,4179.21,2529.96,0,1,0,1,0,0,DDoS
53,2.0,22,54,25388,8991,829,82,439.0,825,73,126.3,975.33,34272.96,5756.64,1141.67,0,0,0,0,1,0,BENIGN
80,72.0,19,13,28978,17629,1344,94,474.88,21,60,94.64,438742.86,5466.19,5743.71,847.51,0,0,0,0,1,0,BENIGN
443,182.0,60,138,13940,45699,1372,61,205.34,272,62,389.02,108257.83,15570.56,3812.06,1839.8,0,0,0,0,1,0,BENIGN
443,399.0,75,73,31428,27955,1072,18,243.62,1209,44,241.84,218415.95,18470.23,6314.04,653.01,0,0,0,0,0,0,DDoS
53,87.0,142,83,10941,4625,1113,15,366.93,65,50,438.83,38685.48,32879.69,4369.54,973.82,0,1,0,1,1,0,BENIGN
21,40.0,66,94,4441,37778,1474,77,460.75,363,24,346.42,665440.74,11939.1,1598.78,2490.14,0,0,0,1,0,0,BENIGN
80,237.0,71,41,29235,12224,1476,29,386.67,775,0,23.78,362552.2,30299.72,4743.95,1102.25,1,0,0,0,1,0,BENIGN
21,481.0,39,25,19566,72953,1400,41,211.58,898,22,224.25,637297.26,11957.46,6387.98,3459.23,0,1,0,0,0,0,BENIGN
53,74.0,80,1,48432,77143,1073,8,76.91,1219,46,314.26,213485.53,18193.02,1595.45,1418.92,0,0,0,1,0,0,BENIGN
8080,165.0,111,55,28520,95519,940,73,428.05,72,52,64.34,392326.15,34987.05,7140.84,1919.08,0,0,0,0,1,0,BENIGN
445,345.0,79,187,21365,53048,636,91,79.36,1109,91,360.22,472609.04,10944.24,4510.09,4139.73,0,0,0,0,1,0,BENIGN
443,150.0,132,178,47398,37670,1024,68,371.27,260,48,9.3,131690.06,37511.23,6241.86,1851.26,0,1,1,0,1,0,BENIGN
21,145.0,72,194,49624,49807,836,47,272.36,49,89,448.36,331799.5,39410.03,6900.94,3242.35,0,0,0,0,0,0,BENIGN
22,345.0,99,152,4728,1949,980,22,345.13,0,47,222.15,563530.93,3992.58,8045.7,422.72,0,1,0,0,1,0,PortScan
8080,18.0,110,99,49901,71283,721,67,309.67,315,72,369.58,312312.72,5086.82,89.94,2668.81,0,0,0,1,0,0,BENIGN
53,56.0,50,108,8510,72061,207,76,327.44,1421,55,248.15,19389.56,46148.79,2380.96,1852.55,0,1,0,1,1,1,BENIGN
443,491.0,95,8,11468,43522,1022,82,344.76,1012,16,225.87,819276.03,15349.76,7171.99,1215.96,0,0,0,0,1,0,DDoS
22,211.0,32,126,41971,50673,389,87,216.84,599,93,58.61,24366.93,1199.62,2982.99,2983.37,0,0,0,0,1,0,BENIGN
445,233.0,8,149,45813,51976,490,6,226.67,1298,15,160.34,943887.64,31663.48,9701.41,409.94,0,0,0,0,0,0,BENIGN
22,112.0,68,77,9648,83287,1164,73,205.79,899,40,4.32,249365.26,19438.18,235.37,1453.7,0,1,0,0,0,0,BENIGN
8080,91.0,80,185,47736,55468,1012,12,91.49,1146,96,376.39,433036.03,42595.69,6199.47,695.27,0,0,0,0,1,1,BENIGN
8080,766.0,89,92,27681,88053,1217,61,360.71,299,73,285.31,829404.51,29698.41,4581.0,4642.4,0,0,0,0,1,1,DoS Hulk
22,41.0,110,143,11602,61107,121,94,287.35,411,56,325.23,902993.06,5811.85,4438.75,4163.79,1,0,0,0,1,0,BENIGN
445,3.0,131,92,25767,14058,732,78,300.69,1019,29,422.12,707153.32,19867.63,4460.47,3710.64,0,0,0,0,1,0,BENIGN
443,43.0,130,165,37296,50073,1236,12,25.39,1086,49,490.17,337828.34,738.44,8345.79,4726.14,0,1,0,0,1,0,BENIGN
53,39.0,25,71,43966,83299,379,52,401.95,313,83,167.7,269423.17,33401.27,1454.95,2500.92,0,0,0,0,1,0,BENIGN
445,25.0,82,18,36302,44629,573,36,108.09,289,97,392.43,403541.66,33770.2,732.58,443.39,0,0,0,0,1,1,BENIGN
443,13.0,36,22,45392,11361,986,86,117.49,1364,62,290.63,564614.99,30184.47,3934.26,1866.8,0,0,0,0,0,0,BENIGN
8080,3129.0,106,57,45839,27786,707,65,125.53,78,4,118.75,904132.37,43567.21,349.91,4759.92,0,0,0,0,1,0,DoS Hulk
8080,861.0,47,197,23123,36792,968,74,130.85,1130,19,437.76,670264.75,45968.59,6490.14,2411.4,0,1,0,0,0,0,PortScan
8080,285.0,48,150,34866,69731,1179,69,189.57,509,33,425.6,513870.66,33513.37,5013.98,3610.8,0,0,0,1,0,0,BENIGN
8080,299.0,86,84,37715,65976,877,94,339.51,501,24,212.84,65759.05,13645.98,6541.6,1845.38,0,0,0,1,1,0,DoS Hulk
53,34.0,112,51,41615,47212,834,33,275.8,437,75,322.81,645591.06,16111.38,6087.35,1490.2,0,0,0,0,0,0,BENIGN
53,212.0,52,84,14201,11239,345,10,425.27,775,88,146.58,479057.37,11223.54,5793.71,2977.07,0,0,0,0,1,0,BENIGN
21,298.0,11,111,3690,69116,249,37,164.29,69,84,197.14,769302.35,37013.4,2413.53,4933.89,1,1,0,0,0,0,BENIGN
53,98.0,30,153,25563,11786,704,16,161.07,1141,1,6.33,676447.11,8617.13,7287.29,2732.28,0,1,0,0,0,0,BENIGN
8080,532.0,3,110,20289,89925,1082,58,124.69,720,2,431.77,846427.41,20641.69,3633.64,3889.95,1,0,0,1,1,0,DoS Hulk
21,26.0,41,9,45958,6915,775,41,325.0,437,66,142.49,672234.67,19484.19,4190.27,1573.27,0,0,0,1,1,0,BENIGN
445,1014.0,64,199,17566,97586,664,92,300.19,1331,21,238.44,421913.13,11357.85,9684.14,2485.51,0,0,0,0,1,0,DoS GoldenEye
22,117.0,1,46,1456,26057,887,89,229.97,42,83,409.74,350078.62,945.04,1196.3,4179.78,0,0,0,1,1,0,BENIGN
443,108.0,104,51,16193,41038,1478,1,281.01,635,97,402.95,527689.53,17728.88,1137.83,2468.22,0,0,0,0,1,0,BENIGN
443,23.0,5,28,13052,71191,990,39,71.32,143,57,223.56,424987.36,11772.2,9785.47,2686.08,0,0,0,0,0,0,DDoS
443,74.0,129,31,40847,7789,53,6,268.68,559,33,50.27,42089.72,1969.09,9015.23,3767.86,0,1,0,1,0,0,BENIGN
443,596.0,59,28,49668,96024,732,12,130.72,557,15,200.74,440447.53,24538.13,7965.91,950.19,0,0,0,1,1,0,DoS GoldenEye
80,249.0,86,165,6628,4571,1341,19,327.87,260,81,257.12,909886.51,28804.83,6348.03,3379.17,0,0,0,0,0,0,DDoS
80,2005.0,145,184,29355,69505,1454,17,143.38,244,65,101.27,785537.14,36631.51,1268.14,4754.74,0,1,0,1,0,0,PortScan
445,22.0,96,183,12599,78806,700,82,111.36,151,10,472.08,995562.83,48616.19,7708.79,1368.18,0,1,0,0,1,0,BENIGN
443,136.0,135,50,2538,48376,1086,21,340.15,756,52,343.29,947242.86,22086.02,4640.41,544.01,0,0,0,0,0,0,BENIGN
53,124.0,63,198,37259,6943,766,80,393.72,798,59,220.54,336736.49,4445.5,4588.8,2304.4,0,1,0,0,1,0,BENIGN
21,81.0,109,1,16864,33384,762,11,229.34,290,99,127.15,921165.62,536.82,4489.13,3671.43,0,1,1,0,1,0,BENIGN
22,3.0,121,93,27018,52401,292,89,324.26,99,39,484.96,952429.74,5564.98,5868.18,4695.38,0,0,0,1,0,0,BENIGN
80,2013.0,55,34,1025,11429,1062,98,36.86,628,92,454.3,98807.49,29733.79,5507.58,4271.58,0,0,0,0,1,0,DDoS
8080,12.0,12,129,45366,80834,543,51,460.86,591,24,419.02,72428.97,35192.63,2452.59,3893.4,0,0,0,0,1,0,BENIGN
80,120.0,111,105,5306,27012,604,18,332.36,747,60,65.7,623942.57,19403.68,5669.11,3425.61,0,0,0,0,0,0,BENIGN
8080,49.0,36,65,46077,53299,363,35,128.38,314,29,176.16,4045.96,23082.89,2259.21,3328.88,0,0,0,0,0,0,BENIGN
80,194.0,91,153,22781,61319,88,83,479.28,1446,51,335.17,152958.07,44908.0,1917.94,3757.55,1,0,0,1,1,0,BENIGN
21,41.0,13,159,45294,34709,1263,31,322.49,777,34,8.81,879875.03,2622.95,4984.11,4288.02,0,0,0,0,0,0,BENIGN
21,153.0,48,42,4946,60645,111,73,279.79,1079,53,308.47,327746.23,24830.81,4939.26,646.29,1,0,0,0,1,0,BENIGN
445,11.0,70,24,18604,4831,468,31,275.83,1097,44,492.43,252454.28,6606.68,9790.14,1561.9,0,0,0,1,1,0,BENIGN
53,233.0,65,55,299,95249,149,64,335.63,1167,67,260.22,66200.68,38439.88,3427.35,148.59,1,0,0,0,1,0,BENIGN
22,1227.0,94,118,31223,76963,270,76,108.37,174,6,90.81,126933.97,39190.1,6602.78,225.72,1,1,0,0,1,0,DoS Hulk
22,757.0,16,175,38771,41790,780,61,42.25,720,55,400.79,282828.05,49189.01,5940.49,3227.9,0,0,0,0,1,0,DoS Hulk
445,252.0,102,103,5614,40289,711,62,378.57,405,16,80.88,738454.12,48101.82,5132.95,1059.33,0,0,0,0,1,0,BENIGN
22,40.0,36,169,33193,45509,1105,21,108.03,1303,20,73.22,517695.34,26111.32,1587.67,1348.48,0,0,0,1,1,0,BENIGN
445,103.0,88,146,48576,28807,1014,28,461.49,1007,21,460.87,754030.63,8571.51,5270.29,1438.93,0,0,0,0,1,0,BENIGN
445,68.0,5,41,39387,77276,1259,2,338.98,15,22,408.91,573700.55,10338.41,3684.49,3909.54,0,0,0,0,0,0,BENIGN
21,72.0,112,93,49974,55543,660,18,212.29,1273,33,391.8,731280.42,7015.17,5433.26,2908.72,0,0,0,0,1,0,BENIGN
53,856.0,144,77,6796,15814,757,44,180.49,138,79,487.64,41973.28,49764.86,8799.33,1002.14,0,0,0,0,1,0,DoS Hulk
22,66.0,96,25,46227,51401,343,83,330.39,1101,29,111.46,502211.98,22771.14,8763.2,4282.63,0,1,0,0,0,0,BENIGN
445,9.0,123,20,17088,97269,992,34,257.25,378,75,120.11,637119.85,11256.4,7740.0,4491.63,0,0,0,0,1,0,BENIGN
21,147.0,115,180,41095,94593,1035,12,381.92,1264,47,451.02,833661.23,42623.35,5314.72,1760.5,0,0,0,0,1,0,BENIGN
53,111.0,114,25,25418,72333,151,18,244.42,655,53,328.82,548945.19,24861.53,8371.81,161.23,0,0,0,0,1,0,BENIGN
22,370.0,48,5,26113,50500,1174,61,469.75,679,16,203.56,761537.89,25241.7,2088.16,4840.69,1,0,0,0,0,0,BENIGN
21,313.0,68,87,35164,62983,197,86,55.11,1275,4,66.26,943985.87,23846.1,1615.81,4300.98,0,0,0,0,1,0,BENIGN
443,668.0,75,57,35252,21019,832,0,335.18,552,67,316.42,807173.13,31388.88,8105.24,3839.39,0,1,0,1,1,0,PortScan
8080,27.0,136,119,6576,88082,1017,37,453.3,958,17,48.32,618784.13,37177.15,1183.18,3073.06,0,0,0,0,1,0,BENIGN
22,150.0,146,115,31938,82976,528,16,341.15,1362,24,215.44,443629.59,21679.33,7384.7,2157.21,0,0,0,0,0,0,BENIGN
22,119.0,15,20,23103,9522,1435,38,250.78,1455,13,79.25,321453.26,10874.87,7056.7,2842.88,0,1,0,0,1,0,BENIGN
443,56.0,105,149,45067,13399,768,15,257.95,1207,93,422.69,45685.64,47103.5,6707.34,4982.07,0,0,0,0,0,0,BENIGN
443,2761.0,88,154,44790,77171,940,37,384.3,1094,47,166.48,404809.56,21401.06,76.48,4539.19,0,1,0,0,1,0,PortScan
8080,69.0,7,192,7037,17773,625,87,97.48,1447,48,17.24,419785.66,10560.35,1449.69,1269.04,0,1,0,0,0,0,BENIGN
21,3585.0,78,47,7728,69206,855,94,347.77,992,14,86.42,942468.8,14757.82,7813.14,2879.28,0,1,0,0,1,0,PortScan
445,37.0,63,51,8447,15730,230,85,443.27,1139,34,261.06,139093.29,36858.62,8332.45,1877.85,0,0,0,0,0,0,BENIGN
53,146.0,94,21,7582,13484,42,30,107.45,246,8,43.5,179077.79,36483.74,8301.05,2797.43,0,0,0,1,0,0,BENIGN
443,1038.0,64,164,5084,98480,287,55,279.51,138,49,357.87,697054.39,42818.69,2433.14,4353.89,1,0,1,0,1,0,DoS GoldenEye
22,2404.0,45,26,13207,72372,482,12,365.49,786,1,498.57,364497.03,25179.97,9628.37,2462.44,1,1,0,0,1,0,PortScan
443,206.0,74,145,46939,84306,1250,82,208.87,4,97,395.14,825396.6,16112.32,9696.36,293.2,0,0,1,0,0,0,BENIGN
445,174.0,20,180,14080,87293,783,43,295.14,644,86,196.23,309041.36,7255.16,574.2,2846.34,0,0,0,0,1,0,BENIGN
21,66.0,68,141,7194,75514,1037,87,436.74,420,35,134.05,177835.64,12075.91,4357.1,1892.02,0,0,0,0,1,0,BENIGN
445,103.0,55,119,44524,63889,1172,40,77.27,624,68,249.61,348058.91,21949.16,3025.69,3109.39,0,0,0,0,0,0,BENIGN
445,969.0,53,59,49296,41424,1418,30,355.4,547,22,374.5,210431.02,37796.43,6325.55,4112.75,0,0,0,0,1,0,DoS Hulk
445,143.0,89,82,12561,36470,165,27,484.82,1390,76,9.86,726193.07,9857.24,586.39,3163.23,0,0,0,0,1,0,BENIGN
22,127.0,62,91,44428,50687,302,10,357.35,216,54,245.3,644978.91,19625.73,3453.81,2871.25,0,0,0,1,0,0,BENIGN
53,195.0,27,133,40718,79219,504,64,94.39,344,3,37.06,448448.1,17501.8,6278.48,711.19,1,0,0,0,0,0,BENIGN
8080,220.0,55,148,32879,87716,658,83,442.45,1144,8,436.84,437851.26,3003.18,5562.74,1958.6,0,0,0,0,0,1,BENIGN
22,246.0,26,166,42732,17986,1314,72,378.9,261,67,429.94,244373.65,6280.97,9267.37,3533.32,0,0,0,1,1,0,BENIGN
445,5454.0,44,11,1630,49979,1472,86,218.71,1017,98,220.98,73388.99,16119.87,8540.48,816.97,0,1,0,0,1,0,PortScan
80,289.0,18,132,13822,58658,270,71,469.88,1293,27,301.33,941096.6,9810.72,3728.86,29.04,0,1,0,1,1,0,BENIGN
22,21.0,39,66,18109,68775,254,48,244.21,833,54,239.73,228967.1,5216.61,6715.92,2367.15,0,0,0,0,1,0,BENIGN
443,114.0,130,147,5254,59694,414,42,31.91,1178,30,174.07,779292.23,45175.63,9169.31,1136.99,0,1,0,1,1,0,BENIGN
22,172.0,119,172,15121,18970,1219,39,160.42,729,92,325.16,845450.05,21868.99,9675.22,3960.93,0,0,0,0,1,0,BENIGN
443,122.0,46,74,1890,10048,572,92,235.96,60,78,343.6,129721.68,4307.31,9749.33,2800.63,0,0,0,0,1,0,BENIGN
445,181.0,117,119,47731,66513,1462,96,495.19,22,29,131.84,699467.56,23842.0,9869.07,4851.24,0,0,0,0,0,0,DoS GoldenEye
53,197.0,143,162,14651,17928,1023,91,332.84,555,64,25.89,454991.89,20283.97,2660.8,2221.23,0,0,0,1,1,0,BENIGN
445,93.0,12,191,20856,63156,63,95,445.94,213,64,248.87,24560.16,38250.17,2637.13,2902.84,1,1,0,0,1,0,BENIGN
443,3191.0,9,85,44539,37276,1377,5,396.7,1380,88,41.61,791769.04,44343.33,396.68,4267.8,0,0,0,0,0,0,DDoS
22,28.0,148,122,49718,92104,463,38,166.46,280,7,175.71,440533.25,6175.68,2451.6,3670.13,0,0,1,0,1,0,DoS Hulk
53,1775.0,145,92,7465,48284,1152,45,444.84,1392,12,358.64,562784.56,40223.66,4708.22,1029.69,1,1,0,0,1,0,PortScan
443,192.0,107,129,48811,47993,76,85,473.47,663,47,387.84,70124.07,35495.29,8386.13,1619.87,0,0,0,0,0,0,BENIGN
21,44.0,149,185,6093,9587,628,31,437.73,1066,20,93.34,160658.57,27697.84,4442.54,667.51,0,0,0,0,0,0,BENIGN
443,233.0,56,97,39750,80943,151,63,342.32,498,48,6.86,6735.88,23613.2,1569.66,1387.54,0,0,0,0,1,1,BENIGN
53,37.0,79,149,29389,45739,1124,41,73.01,220,61,33.8,211327.24,39396.2,4250.34,1353.39,0,0,0,0,1,0,BENIGN
443,21.0,105,94,30728,78461,989,62,325.85,396,0,395.58,893080.08,12647.37,8598.86,3225.76,1,0,0,1,1,0,BENIGN
8080,2.0,90,112,7813,17841,832,73,354.91,796,1,116.16,63442.49,22924.59,7708.9,1321.95,0,0,0,0,1,0,BENIGN
53,10.0,78,24,15311,16475,1037,37,42.64,1058,96,234.24,724924.02,39505.99,8663.39,1699.08,0,0,0,0,0,0,BENIGN
53,2221.0,104,173,26471,79416,1325,45,338.15,1214,20,233.38,439361.97,14742.01,8707.02,1663.56,0,1,0,0,1,0,PortScan
80,293.0,52,42,19575,46495,588,7,441.77,925,51,121.19,313999.47,14771.52,1512.75,1425.61,0,0,0,0,0,0,BENIGN
445,291.0,3,119,19494,35486,1017,35,395.33,398,56,460.3,670025.28,40159.55,3009.37,1392.84,0,1,0,0,1,0,BENIGN
21,87.0,92,27,36058,81577,1004,24,254.76,1414,51,122.04,614636.39,677.69,4127.85,3550.58,1,0,0,1,1,0,BENIGN
8080,358.0,28,134,15558,77546,178,84,34.58,659,40,248.47,96261.4,21980.86,5862.2,4813.13,0,0,0,1,0,0,DoS Hulk
445,116.0,81,179,21633,8125,437,71,478.99,252,35,262.46,94115.44,16666.82,2279.21,4055.83,0,0,0,1,1,0,BENIGN
21,237.0,70,199,37078,2064,503,51,40.65,916,91,444.87,474342.75,26904.79,1914.4,3141.2,1,0,0,1,0,0,BENIGN
445,12.0,19,192,15239,24488,110,48,52.04,494,80,499.74,323574.35,38987.55,6486.65,1218.88,0,0,0,0,1,0,BENIGN
443,93.0,11,17,33208,21930,233,3,376.76,1069,93,47.12,401368.54,12463.0,9071.96,4416.79,0,0,0,1,0,0,BENIGN
21,778.0,55,69,10531,4086,1050,23,474.35,235,51,68.28,60403.61,36193.19,767.74,2198.79,0,1,0,1,1,0,PortScan
8080,115.0,148,43,24830,92054,1044,93,421.38,828,7,276.84,20566.19,494.67,3455.45,1940.16,0,0,0,0,0,0,BENIGN
443,2978.0,55,116,37773,60139,834,9,315.02,1279,40,197.36,153088.34,8187.93,4491.6,1818.77,1,0,0,1,1,0,Web Attack
22,220.0,144,175,17689,4969,1388,35,443.24,969,97,328.12,60617.87,43922.72,4198.35,4862.5,0,0,0,1,1,0,DDoS
53,147.0,16,71,3784,20205,924,83,220.6,1365,86,356.48,313334.87,14302.2,743.7,2325.88,0,0,1,0,1,0,BENIGN
53,15.0,99,50,16287,54670,1361,3,439.2,449,55,202.78,413910.52,39928.71,8232.87,3754.03,0,0,0,0,1,0,BENIGN
443,150.0,147,132,12524,58394,450,9,21.62,584,55,265.43,278509.86,3171.53,1869.55,661.22,0,0,0,0,1,0,BENIGN
8080,120.0,30,99,38055,14460,1002,61,176.09,975,27,310.69,680083.36,22317.41,1008.57,2530.51,0,0,0,0,1,0,BENIGN
8080,126.0,104,24,13336,38728,705,84,146.93,1191,74,257.79,580577.57,45457.98,2364.22,3869.45,0,0,0,1,1,0,BENIGN
8080,2114.0,18,86,49272,88549,1478,11,436.13,494,11,77.15,717458.99,19092.88,6501.52,771.61,0,0,0,0,1,0,DoS Hulk
443,43.0,143,145,10726,31703,641,61,244.16,760,96,333.26,422156.98,5980.82,7319.84,4263.65,0,1,0,0,1,0,BENIGN
22,22.0,110,59,18486,18396,728,80,286.14,1044,91,27.87,831185.72,5327.97,6394.21,3015.49,1,0,0,0,0,0,BENIGN
21,44.0,10,183,1046,29986,778,72,34.01,1001,41,243.5,891004.42,45740.71,929.92,3003.05,0,0,0,0,0,0,BENIGN
8080,26.0,32,32,4006,64506,406,27,234.6,174,66,109.18,517306.15,7416.22,1878.46,1774.48,0,1,0,0,1,0,BENIGN
80,170.0,75,150,1559,22419,253,61,471.78,1157,22,472.33,284527.35,46451.02,8660.82,556.81,0,0,0,0,0,0,BENIGN
445,1034.0,109,189,7756,66228,1236,30,219.82,51,75,359.77,57085.26,8409.5,1905.95,4257.75,0,0,0,1,1,0,DoS Hulk
53,986.0,111,167,29638,81569,931,51,121.51,122,49,450.62,347644.49,44771.9,8201.17,3199.53,0,1,0,1,0,0,PortScan
8080,51.0,92,96,418,42857,483,9,313.51,1156,82,219.18,50473.95,15920.68,2715.14,940.43,0,0,0,0,0,0,BENIGN
80,2599.0,11,94,14575,64266,1094,35,329.4,423,63,67.82,549338.98,22440.01,7799.39,1861.12,0,1,0,1,1,0,PortScan
53,49.0,15,136,6169,65377,487,0,57.87,1272,47,235.31,246485.65,8340.81,5059.35,1031.21,0,1,0,0,0,0,BENIGN
443,13.0,140,190,39557,98391,832,52,320.6,783,90,6.76,894699.86,30677.52,2165.22,1147.48,0,0,0,0,0,0,BENIGN
8080,74.0,47,196,18164,31766,251,22,311.67,291,32,228.51,616933.97,17048.44,5233.54,3355.79,1,0,0,0,0,0,BENIGN
445,542.0,51,76,20784,73039,1069,25,398.84,1376,23,488.0,860567.14,22789.88,9190.59,1037.28,1,1,0,0,0,0,PortScan
443,1616.0,27,55,21390,16108,943,92,53.25,1152,94,339.77,618329.85,35.81,2229.95,4080.25,0,0,0,0,1,0,DoS Hulk
22,84.0,64,33,25967,67325,1229,36,143.86,821,9,54.18,43226.74,47916.15,116.7,1799.45,1,1,0,1,0,0,BENIGN
8080,142.0,107,182,41964,48187,110,93,407.16,929,67,365.0,921489.48,33716.06,344.9,4866.29,0,0,1,0,1,0,BENIGN
21,86.0,81,48,24720,18675,1288,7,340.14,777,33,182.45,304110.38,24451.15,7223.64,3398.61,0,0,0,1,0,0,BENIGN
80,37.0,104,189,6215,94717,688,39,432.96,1425,30,385.75,785905.35,27711.33,2531.71,4749.25,0,0,0,1,1,0,BENIGN
8080,201.0,47,175,23455,97401,803,56,271.25,1081,33,230.15,647367.24,30815.68,4101.01,4556.73,0,0,0,1,1,0,BENIGN
445,4671.0,93,45,36870,24558,1457,64,103.64,1238,73,178.65,515499.5,27899.87,8948.05,2343.97,0,0,0,0,1,0,DDoS
8080,189.0,44,50,35961,73541,1339,35,143.37,1114,13,6.27,309982.89,8035.07,7898.15,2088.35,0,1,0,0,1,0,BENIGN
21,256.0,11,49,4738,16371,1323,5,371.03,855,24,35.72,298249.73,46145.2,5059.38,4892.45,0,1,0,1,1,0,PortScan
53,64.0,74,140,2037,19889,272,85,91.82,73,39,33.65,789557.92,3631.23,1506.07,1168.79,0,1,0,0,1,0,BENIGN
443,130.0,129,122,36148,25100,805,97,334.25,20,61,184.38,939367.68,18193.75,1548.43,4720.09,0,0,0,1,1,0,BENIGN
443,79.0,14,175,36382,71102,534,92,30.27,1041,78,281.63,17558.34,13382.9,3942.22,2638.08,0,0,0,0,1,0,BENIGN
8080,156.0,108,119,3496,91803,1118,7,256.7,1159,28,192.29,727057.26,49746.34,6466.08,901.4,1,0,0,1,0,0,BENIGN
80,27.0,73,125,4808,45595,170,88,53.01,53,89,194.66,607097.45,40475.7,7458.18,1469.55,0,0,0,0,1,0,BENIGN
21,5099.0,71,188,8671,59515,1318,21,487.55,1266,90,276.73,964946.96,23899.35,8088.89,4966.74,1,1,0,0,0,0,PortScan
22,12.0,15,125,996,17260,310,65,102.19,646,27,452.29,990064.88,21849.69,1599.04,465.05,0,0,0,0,1,0,BENIGN
21,1231.0,132,180,4173,23839,1261,29,104.07,209,26,235.92,763158.35,14022.51,3987.64,1702.81,0,1,0,0,1,0,DoS Hulk
443,82.0,45,24,36737,56780,383,82,477.13,313,83,482.92,217901.72,31653.18,708.23,2751.7,0,0,0,0,0,0,BENIGN
445,41.0,10,183,39251,94813,560,82,76.51,964,25,432.53,941469.91,27161.18,2401.6,4651.32,0,0,0,1,0,0,BENIGN
443,7.0,6,55,44871,28464,344,1,409.32,540,86,310.0,963437.81,14653.59,1419.31,3515.24,0,0,0,0,0,0,BENIGN
443,25.0,6,17,28129,45383,1308,95,214.85,1020,54,35.0,275342.55,30589.13,6707.47,914.9,0,0,0,1,1,0,BENIGN
445,42.0,7,118,14145,68311,905,45,293.81,1326,39,273.65,398056.54,30497.72,1473.24,3293.2,0,0,0,1,1,0,BENIGN
22,55.0,18,12,38701,29554,114,72,322.93,1382,95,349.9,765645.18,35292.03,8823.65,4631.39,0,1,0,0,0,0,BENIGN
8080,4609.0,39,23,36777,20455,1193,25,403.51,1160,68,469.36,797506.78,2068.5,1625.35,1419.9,0,1,0,0,1,0,PortScan
443,176.0,103,68,28634,2755,1020,90,472.2,885,17,267.18,916802.25,16792.55,6101.5,3421.55,0,0,0,1,0,0,BENIGN
22,40.0,117,42,36321,24056,483,8,177.27,1444,9,26.4,417427.95,46913.52,1115.18,919.67,1,0,0,0,1,0,BENIGN
443,152.0,149,169,29402,29046,1377,51,180.72,1011,18,279.38,281393.74,11788.34,4867.46,4494.85,0,0,0,0,0,0,BENIGN
445,65.0,56,36,21030,8861,382,47,48.57,1022,3,67.0,687266.53,10938.82,1892.41,2509.71,0,0,0,1,1,0,BENIGN
22,1635.0,3,17,45832,25881,287,2,281.08,1419,0,348.73,628785.45,18695.08,18.67,1702.8,0,0,0,0,1,0,DoS Hulk
22,16.0,112,132,9737,45154,892,2,271.97,1496,11,83.13,694579.89,39029.65,2142.56,3436.57,0,0,0,1,0,0,BENIGN
80,59.0,112,102,29814,34341,1189,69,126.29,1082,5,476.09,796046.0,44436.07,6447.66,483.5,0,1,0,0,1,0,BENIGN
21,1217.0,57,102,32404,45448,1470,30,272.37,900,55,381.53,194970.16,10125.0,7962.01,106.92,0,1,0,1,1,0,DoS Hulk
445,109.0,105,137,16595,37221,1429,76,315.19,627,53,358.2,570203.9,15570.12,2781.71,3032.08,0,0,0,0,1,0,BENIGN
445,197.0,129,69,25595,18682,156,48,135.94,705,92,410.0,445520.79,11524.16,7534.66,2367.13,0,0,0,0,0,0,DDoS
53,1421.0,50,101,37954,66743,737,87,377.6,914,37,266.67,908935.03,48292.09,4293.34,304.82,0,0,0,0,1,0,DoS Hulk
22,80.0,11,40,44265,45927,1102,78,129.88,111,86,476.52,64510.85,20710.75,3948.17,1650.89,0,0,1,0,1,0,BENIGN
443,17.0,95,41,23831,53959,578,12,230.19,421,78,280.3,994569.43,12664.15,539.89,657.11,0,0,0,1,1,0,BENIGN
8080,33.0,54,10,1848,79415,773,13,446.46,355,54,266.75,940593.84,33296.72,7958.31,727.63,0,0,0,0,1,0,BENIGN
80,43.0,140,43,31631,9021,671,64,390.72,772,13,408.37,578646.07,6437.04,9204.1,819.89,0,0,0,0,0,0,BENIGN
22,49.0,2,138,44006,29937,809,53,446.63,101,93,361.11,445278.72,35412.95,4231.97,3464.5,0,0,0,0,1,0,BENIGN
53,249.0,117,192,6993,60678,468,78,432.63,478,21,312.57,541690.27,42975.85,7202.8,560.94,0,0,1,0,1,0,DDoS
21,321.0,75,5,43618,73756,525,88,108.66,330,30,351.68,907444.64,1453.68,2633.35,1973.81,0,0,0,0,1,0,BENIGN
