Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Label
8080,135.0,10,12,5678,12510,1381,28,456.91,1127,68,136.48,638309.44,8602.32,3394.68,866.08,0,0,0,0,1,1,BENIGN
53,26.0,25,61,20439,27133,241,68,415.41,693,51,176.9,411246.77,30184.98,6218.77,1173.49,0,0,0,0,1,0,BENIGN
445,941.0,74,27,1077,89838,1142,7,174.1,68,69,83.74,381757.57,9944.52,3508.74,947.64,0,1,0,0,1,0,PortScan
445,117.0,100,146,38661,19737,1256,76,103.57,887,31,263.33,226457.02,6024.02,7195.06,2983.33,0,0,0,0,0,0,BENIGN
53,1533.0,77,72,48498,7755,1115,19,285.3,435,82,40.89,825710.77,44288.07,3070.46,3585.73,0,0,0,0,1,0,DoS Hulk
21,36.0,148,48,49072,602,701,58,32.37,1164,83,428.47,403235.09,12895.28,8575.46,1670.58,0,0,0,1,0,0,BENIGN
80,81.0,13,5,18357,87381,259,5,211.16,1044,12,225.26,700028.7,95.08,7564.48,486.45,0,0,0,1,0,0,BENIGN
443,91.0,63,61,45022,84635,1474,53,348.52,10,16,467.55,896179.95,22094.04,6759.59,3774.83,0,0,0,1,0,0,BENIGN
21,59.0,60,147,40280,88738,1122,87,47.37,1487,52,415.7,584542.7,3663.95,3480.33,2476.28,0,0,0,1,1,0,BENIGN
8080,70.0,100,87,15182,15466,937,40,448.11,58,88,431.79,505192.47,38061.26,7543.89,3988.89,0,0,0,0,1,0,BENIGN
443,15.0,63,96,6742,32887,941,58,458.63,86,72,118.54,943562.23,5302.79,1007.8,4780.63,0,0,0,1,1,0,BENIGN
445,274.0,2,43,30088,14818,1317,94,341.43,669,64,284.81,207037.73,39540.17,1244.6,1930.17,0,1,0,1,0,0,Web Attack
443,191.0,50,144,21567,36302,455,96,436.87,688,70,402.87,149426.93,16281.8,1688.98,771.86,0,0,0,0,0,0,BENIGN
8080,79.0,88,9,24205,38844,1332,34,484.56,1140,94,20.39,47072.01,46318.41,7237.47,2631.4,0,0,0,0,0,0,BENIGN
8080,20.0,107,146,21874,51483,376,64,146.61,109,76,35.32,425086.42,19917.04,5975.55,3198.36,0,0,0,0,1,0,BENIGN
21,84.0,26,103,13518,39162,906,61,31.92,59,34,389.59,119076.83,24213.29,2411.38,28.93,0,1,0,0,1,0,BENIGN
53,182.0,22,144,11877,21315,995,63,491.29,677,10,95.87,397001.03,35621.43,7990.52,2503.37,0,0,1,1,1,1,BENIGN
22,852.0,30,167,34818,16132,962,62,385.48,1143,14,112.22,12950.36,7391.13,914.84,4811.31,0,0,0,1,0,0,DoS Hulk
21,428.0,18,59,9672,95189,709,41,360.36,1018,1,95.24,805806.71,43914.26,9191.56,602.13,0,1,0,0,1,0,PortScan
8080,270.0,120,139,18935,1767,470,99,163.96,1418,32,457.64,927411.09,47213.13,4543.07,3986.92,0,1,0,1,1,1,BENIGN
22,80.0,11,40,44265,45927,1102,78,129.88,111,86,476.52,64510.85,20710.75,3948.17,1650.89,0,0,1,0,1,0,BENIGN
8080,38.0,15,50,8962,3498,560,97,356.49,1038,28,72.01,898445.05,18326.89,6679.07,1268.88,0,0,0,0,1,0,BENIGN
22,5.0,91,166,23031,40498,219,29,167.47,597,57,2.88,163549.27,19466.9,4759.22,4257.5,0,0,0,0,1,0,BENIGN
22,58.0,93,27,30457,33654,1387,89,235.77,377,70,383.78,689047.39,1457.81,972.36,2084.27,0,0,0,0,0,0,BENIGN
443,423.0,61,123,36478,41915,1386,97,143.21,226,45,307.04,107471.47,5694.4,1634.88,4061.13,0,0,0,1,0,0,DoS Hulk
21,50.0,131,114,1535,50313,162,33,341.09,1456,32,313.68,231916.26,44502.87,9967.84,1533.4,0,0,0,0,0,0,BENIGN
8080,1662.0,99,73,33769,96563,927,8,217.54,823,8,389.06,551693.54,42521.0,8820.78,2871.73,0,0,0,0,1,0,DoS GoldenEye
8080,3.0,36,37,3748,12529,603,64,232.82,676,86,371.79,425873.12,5900.1,1211.95,4594.17,0,1,0,0,1,0,BENIGN
53,10.0,112,193,23447,34869,1343,65,200.43,1221,60,185.27,376945.36,39143.07,5855.02,2957.71,0,0,0,1,1,0,BENIGN
22,148.0,88,115,14520,86648,128,25,30.63,1490,65,84.71,242996.46,37756.54,4401.12,385.72,0,0,0,1,1,0,BENIGN
80,251.0,22,183,10838,59768,76,19,125.33,91,68,204.67,829723.23,49295.68,6211.77,4295.21,0,0,0,0,0,0,BENIGN
21,103.0,121,72,49994,43836,1449,72,435.23,1473,85,360.76,783548.2,6694.67,2471.54,4729.02,0,0,0,0,0,0,BENIGN
22,83.0,87,119,25490,54943,1435,83,473.95,774,79,161.67,773346.82,4661.82,679.76,3137.14,0,0,0,1,0,0,BENIGN
53,23.0,119,49,13631,73606,1310,84,393.38,1022,77,143.11,462085.6,16395.61,5135.22,524.75,0,0,0,1,0,0,BENIGN
8080,84.0,35,125,19731,4061,1348,95,364.74,777,6,12.71,376551.69,28959.38,2590.46,4725.61,0,1,0,1,0,0,BENIGN
80,317.0,16,153,33589,75957,746,67,167.95,1315,89,167.94,453030.78,37205.53,8506.9,3537.27,0,0,0,1,0,1,BENIGN
21,68.0,60,122,9580,35267,65,81,63.47,1057,74,336.43,971720.08,35392.27,5085.94,2253.84,0,0,0,0,1,0,BENIGN
443,37.0,140,48,31185,84647,267,50,220.06,109,62,199.32,399247.89,47618.96,9067.62,3182.82,0,0,0,0,1,0,BENIGN
21,272.0,78,77,24166,33021,198,36,149.6,186,64,195.02,442621.97,31816.06,9850.04,2501.24,0,1,0,0,0,0,BENIGN
8080,153.0,72,89,47643,81577,926,46,410.87,398,59,375.41,557085.89,39919.28,2885.72,1775.88,0,0,0,0,0,0,DoS Hulk
443,1866.0,13,194,32299,28880,1309,41,239.39,972,88,498.44,912135.25,46913.42,341.84,4707.92,0,1,0,0,0,0,PortScan
443,397.0,48,115,43983,78146,660,93,115.05,1267,23,382.52,938960.84,8404.61,4277.44,2356.42,0,0,0,0,0,0,BENIGN
53,265.0,145,152,9047,6522,352,14,88.68,1391,44,136.03,94126.0,20180.09,3644.99,4630.91,0,1,0,1,1,0,PortScan
21,665.0,103,119,27784,66481,1274,66,66.59,834,65,5.02,592370.53,38052.53,1062.01,766.95,0,0,0,1,0,0,DoS Hulk
445,86.0,125,153,15660,62274,1207,6,459.33,109,22,201.41,247667.0,22719.77,4940.55,2485.21,0,0,0,0,1,0,BENIGN
445,81.0,37,122,48613,69347,1273,83,319.69,1399,10,304.63,911831.08,30289.29,8398.88,1075.08,0,0,1,0,1,0,BENIGN
443,89.0,21,108,2320,22559,943,7,165.58,844,84,46.02,783024.49,47742.85,7977.48,2199.92,0,0,0,1,0,0,BENIGN
53,3069.0,113,183,37507,34386,1018,82,108.35,19,20,278.55,51379.82,37183.32,4475.58,1973.84,0,0,0,0,1,0,DoS Hulk
80,10.0,48,180,37173,46713,396,64,452.94,1168,80,239.21,305438.58,24934.17,3769.7,3760.52,0,0,0,0,1,0,BENIGN
443,517.0,116,66,23799,53203,1344,34,376.16,571,78,435.52,278346.4,15668.28,6369.47,2524.81,0,0,0,0,0,0,BENIGN
21,114.0,71,20,42823,78196,1022,41,202.34,253,57,7.27,43766.24,22195.11,5319.07,4437.77,1,0,0,0,1,0,BENIGN
8080,141.0,84,60,43570,93297,1020,13,165.85,1153,85,14.42,15478.5,39057.91,9600.73,29.03,0,0,0,0,0,0,BENIGN
8080,141.0,140,165,19596,31420,1349,99,340.06,924,20,55.95,252938.16,15432.81,685.28,3367.38,0,1,0,0,1,0,BENIGN
21,13.0,143,177,15474,49037,1057,23,372.01,843,20,443.96,814918.08,12595.15,8457.9,2338.29,0,0,0,0,1,0,BENIGN
21,320.0,103,23,39699,85349,1482,97,137.42,1261,45,218.59,348571.45,8276.48,9245.92,1929.68,0,0,0,0,1,0,BENIGN
80,7.0,98,128,49974,47389,1468,55,146.44,621,87,197.9,428455.77,17903.72,8829.81,1093.79,0,0,0,0,1,0,BENIGN
8080,98.0,95,187,28207,98820,832,20,388.53,682,45,231.1,864982.33,33633.55,9518.03,1530.1,0,0,0,0,0,0,BENIGN
8080,425.0,88,171,7187,86694,1448,61,248.54,1391,41,108.95,958044.79,49616.81,9169.82,1079.38,0,0,0,0,1,0,FTP-Patator
80,168.0,66,32,29763,19506,172,98,408.74,99,85,391.94,685225.84,26151.22,6480.11,2148.44,0,0,0,1,1,0,BENIGN
21,152.0,75,174,49365,85842,618,36,194.02,141,13,93.86,854013.43,14422.87,632.67,4164.14,0,0,0,0,1,0,BENIGN
53,152.0,36,66,3076,82647,659,58,325.46,166,87,397.28,797300.43,47891.57,2514.05,2883.37,0,0,0,0,0,1,BENIGN
53,55.0,33,197,22394,45645,854,0,68.06,71,64,225.09,571344.81,9730.17,5719.73,484.43,0,0,0,0,1,0,BENIGN
22,100.0,10,42,48590,66703,1172,85,96.6,958,89,183.7,840086.27,27109.41,7405.94,3433.64,0,0,0,0,0,0,BENIGN
80,1555.0,117,110,25033,37175,1271,20,136.09,1110,73,397.69,90180.0,8496.87,761.84,649.44,0,1,0,0,1,0,PortScan
22,21.0,50,164,42422,18429,1360,39,495.19,606,86,272.3,898299.7,49983.87,64.66,3200.91,0,0,0,0,0,0,BENIGN
21,14.0,10,156,17966,14590,458,39,469.57,172,94,197.5,827564.83,40384.49,4176.6,2594.69,0,1,0,0,1,0,BENIGN
445,94.0,127,32,4494,51587,1329,33,296.1,1312,64,332.49,626354.26,883.92,8168.78,4757.96,0,0,0,1,0,0,BENIGN
445,66.0,99,49,33204,70219,196,54,263.56,944,54,111.47,55785.31,22216.07,7240.34,1485.82,0,1,0,0,1,0,PortScan
80,8.0,72,31,16184,60692,822,20,119.0,430,30,164.61,126136.22,9650.07,2878.09,2585.08,0,0,0,0,0,0,BENIGN
22,53.0,45,4,4543,30278,1022,22,463.3,728,83,205.96,217505.0,42616.9,9596.89,1145.84,1,0,0,0,0,0,BENIGN
8080,43.0,84,8,6865,33067,1131,44,366.22,590,19,145.73,106040.64,11236.94,1860.92,13.5,1,0,0,0,0,0,BENIGN
21,154.0,54,124,10804,98469,1156,31,361.05,464,75,272.85,654371.06,10182.73,6637.81,539.5,0,0,0,0,0,0,BENIGN
53,90.0,20,102,36019,86610,1344,94,53.84,458,76,155.36,570170.79,46449.56,1793.35,2298.69,0,1,0,1,1,0,BENIGN
443,76.0,62,85,14516,97538,1383,60,147.02,1446,44,17.52,734220.57,3360.56,4938.02,4083.91,0,0,0,1,0,0,BENIGN
443,153.0,46,30,37558,93800,63,0,74.56,639,15,331.82,362671.49,42716.28,3772.02,2046.63,0,0,0,0,1,0,DoS Hulk
21,135.0,75,86,29025,30960,939,17,361.6,493,53,164.99,431749.67,30010.12,6920.34,2156.58,0,0,0,0,0,0,DoS Hulk
445,3405.0,57,181,16127,13693,1305,4,148.73,653,91,325.08,762406.13,39648.79,4774.44,1584.93,0,1,0,0,1,0,Web Attack
22,100.0,53,100,13460,96933,425,67,121.37,1136,46,30.45,341550.66,19647.81,3791.19,4859.13,0,0,0,0,0,0,BENIGN
445,53.0,141,83,36225,18603,617,49,238.84,1442,34,116.85,317221.57,15748.31,5846.11,3310.44,0,1,0,0,1,0,BENIGN
21,20.0,94,159,45990,55358,735,51,338.97,811,46,122.29,595809.06,29220.51,2180.75,1575.82,0,1,0,0,0,0,BENIGN
21,663.0,142,155,11810,41605,437,65,76.4,671,11,358.2,848866.76,32646.39,2405.75,4857.95,0,0,1,0,1,0,DoS GoldenEye
80,2121.0,33,150,39852,78192,275,45,289.29,1371,3,197.71,342967.82,25994.1,7557.11,4180.42,1,0,0,0,1,0,DoS Hulk
445,15.0,125,63,19577,84635,615,5,133.27,12,52,428.53,35538.48,25091.11,1220.29,1104.28,0,1,0,0,1,0,BENIGN
53,4365.0,14,60,3729,83801,1122,3,228.59,997,23,186.11,549435.34,14779.57,3007.84,269.36,0,1,0,0,0,0,PortScan
445,7.0,146,80,49753,40758,1400,53,497.95,651,79,226.36,489095.8,49055.57,2658.51,268.95,1,1,0,0,1,0,BENIGN
53,92.0,125,91,9658,63164,379,73,58.31,742,81,496.84,199041.95,39859.04,9766.11,3741.55,0,0,0,1,1,0,BENIGN
8080,111.0,149,61,7879,83762,757,72,492.83,1019,21,453.2,280500.62,12192.04,7541.22,1635.46,0,0,0,0,1,0,BENIGN
443,29.0,37,114,37072,6872,1082,76,428.64,658,99,471.91,4000.04,29121.22,2915.21,1932.44,0,0,0,0,1,0,BENIGN
21,1397.0,99,193,46567,45046,288,97,463.92,624,38,454.58,273541.6,37681.75,1414.28,4364.99,0,0,0,1,1,0,DoS Hulk
80,78.0,105,19,39942,30686,334,18,478.64,339,17,114.52,331974.92,48179.44,9910.54,1720.12,0,0,0,1,1,0,BENIGN
80,67.0,66,63,2303,57745,1483,14,487.73,864,13,138.53,172323.06,49322.45,7278.72,205.05,0,1,0,0,1,0,BENIGN
21,362.0,102,100,26444,9454,308,20,217.34,1074,94,492.62,52767.97,14208.84,7624.73,3049.11,0,0,0,0,1,0,BENIGN
22,196.0,92,184,32973,5341,849,98,437.05,315,70,54.04,537234.94,13328.54,9194.29,584.72,0,0,0,1,1,0,BENIGN
53,59.0,8,182,7363,44075,1209,76,260.17,634,53,171.56,229750.26,30860.04,3919.69,2074.55,0,0,0,0,1,0,BENIGN
8080,29.0,16,97,31533,81451,243,26,289.62,1310,59,314.93,189607.66,38084.53,8327.14,4013.94,0,0,0,0,1,0,BENIGN
21,86.0,23,45,27053,77264,154,75,320.82,763,3,227.42,612244.86,24263.05,370.86,3080.31,0,0,0,0,1,0,BENIGN
80,213.0,17,137,5589,29629,1048,99,276.75,102,51,286.85,280050.0,12935.15,5024.91,3419.83,0,0,0,0,0,0,BENIGN
443,22.0,148,75,34067,39789,51,52,357.18,176,17,78.59,620573.8,20272.5,2345.26,4809.47,0,1,0,1,1,0,BENIGN
445,2.0,132,34,15980,76336,886,66,206.54,390,90,188.13,359680.96,30157.39,5602.46,612.32,1,0,0,0,0,0,BENIGN
22,101.0,109,195,11374,55900,162,18,443.94,855,77,385.71,109490.19,47261.65,8889.92,617.33,0,0,0,0,1,0,BENIGN
8080,16.0,111,88,8867,59144,115,96,297.21,733,68,368.42,97885.69,33630.97,1973.63,722.95,1,1,0,0,1,1,BENIGN
443,22.0,145,87,49092,61694,1437,29,65.09,314,37,207.04,159698.13,29674.02,2151.75,690.28,0,0,0,1,1,0,BENIGN
445,97.0,135,161,20072,72016,415,35,255.43,159,91,456.17,865723.01,19831.14,8286.86,1418.09,0,0,0,0,1,0,BENIGN
8080,300.0,116,73,38217,27184,913,25,352.29,935,6,97.6,119584.52,20923.13,780.38,1551.65,0,0,0,0,1,0,BENIGN
443,136.0,131,40,31312,55192,416,65,174.19,611,20,32.54,392435.9,22128.93,3636.41,1826.83,0,0,0,0,1,0,BENIGN
53,74.0,80,1,48432,77143,1073,8,76.91,1219,46,314.26,213485.53,18193.02,1595.45,1418.92,0,0,0,1,0,0,BENIGN
443,52.0,131,199,29128,40372,218,25,349.83,65,62,244.93,647574.23,34575.26,1741.15,3364.15,0,0,1,1,1,0,BENIGN
445,54.0,69,39,18515,22639,1068,6,255.07,386,0,402.42,406250.77,12204.29,3166.0,2655.01,0,0,0,0,0,0,BENIGN
443,170.0,83,129,46544,53418,345,88,92.36,450,9,9.52,453337.14,3934.43,3935.92,4577.68,0,1,0,1,0,0,BENIGN
445,9.0,137,23,44662,39733,1448,43,166.46,1325,4,179.88,548363.81,22668.67,3039.39,3513.57,0,0,0,0,0,0,BENIGN
445,53.0,142,12,43577,77896,486,93,345.59,488,50,196.01,62532.14,48450.93,646.23,3105.06,0,0,0,0,1,0,BENIGN
22,464.0,131,165,31238,432,1099,15,259.99,321,8,336.82,721181.97,24568.97,1113.54,3127.39,0,0,0,1,0,0,BENIGN
21,20.0,146,93,48440,22998,1203,67,487.14,1067,41,303.19,496632.49,20138.46,5862.68,3832.93,0,1,0,0,0,0,BENIGN
53,334.0,114,141,41964,97278,807,83,87.16,192,75,15.29,800299.21,6082.59,9848.34,1832.87,1,0,0,1,0,0,DDoS
22,4.0,13,148,14370,53359,560,69,433.98,1172,15,118.9,717909.51,11440.64,9750.27,2997.26,0,0,0,0,0,0,BENIGN
22,1315.0,85,159,15482,6836,1303,44,420.6,513,61,404.36,693028.93,31120.55,8749.8,493.91,0,0,0,0,1,0,DoS Hulk
443,29.0,44,13,35899,67232,864,10,491.33,1129,7,393.95,740887.67,1627.83,343.06,3491.92,0,0,0,0,1,0,BENIGN
80,2119.0,35,195,41328,58966,1209,85,45.66,1369,73,224.64,129960.91,20981.88,4736.31,1381.91,0,0,0,0,0,0,DDoS
8080,155.0,78,8,34392,5579,196,76,198.76,1122,92,85.31,25365.58,25901.94,4873.51,121.91,0,0,0,1,0,0,BENIGN
21,183.0,21,174,12631,20222,248,36,220.55,1482,51,295.33,421551.67,11358.56,3337.55,4626.24,0,1,0,0,1,0,PortScan
445,2221.0,140,183,10752,18037,1074,21,162.13,1048,74,66.25,861352.65,4029.13,934.54,1664.36,0,0,0,0,1,0,DoS GoldenEye
53,233.0,70,39,45658,66483,916,10,87.85,227,71,61.23,298779.53,42798.36,3465.73,3211.22,0,0,0,0,1,0,BENIGN
443,708.0,120,188,5948,48782,1476,70,131.67,63,16,269.06,874196.76,45787.08,2612.4,4747.24,0,0,0,0,1,0,DoS Hulk
21,9.0,45,58,24224,87924,1010,41,311.41,39,61,358.91,725318.58,22881.5,1542.02,2583.66,0,0,0,0,0,0,BENIGN
22,80.0,99,142,24802,10540,297,89,226.98,1095,28,279.58,415478.94,38031.18,1092.46,2821.4,0,0,0,0,0,0,BENIGN
80,88.0,126,15,34244,31413,713,87,176.68,278,36,352.76,449138.53,26443.87,6912.06,4087.39,1,0,1,0,1,0,BENIGN
443,182.0,114,24,45677,86179,693,28,474.6,1453,99,90.03,713148.38,33607.15,1682.95,718.61,0,0,0,1,1,0,DoS Hulk
22,103.0,133,177,18702,7499,493,64,366.6,274,46,182.97,975199.38,46052.93,9406.04,317.12,0,1,0,0,1,0,BENIGN
80,3060.0,55,195,20967,23631,827,18,407.78,804,3,457.52,348145.17,20403.22,9048.4,4398.62,0,1,0,0,1,0,PortScan
80,1857.0,70,150,10740,18684,108,90,73.19,605,47,419.61,634706.51,47648.29,9573.84,3630.0,0,0,0,0,1,0,DDoS
21,1383.0,97,35,45133,30714,604,29,433.45,887,74,278.08,689800.9,10606.24,5967.58,4999.61,0,1,0,0,0,0,PortScan
443,27.0,51,100,21711,69562,988,98,77.24,1297,50,403.39,569146.58,35699.27,2557.74,2762.43,0,0,0,1,1,0,BENIGN
445,108.0,114,90,44497,24077,1063,19,387.0,937,8,489.77,55399.16,5080.8,4793.37,3217.67,0,1,0,0,1,0,DoS Hulk
8080,117.0,138,6,6966,52645,1341,99,376.06,886,67,38.18,434899.75,8285.55,3677.57,4976.28,0,0,0,1,1,0,BENIGN
8080,63.0,108,131,6793,6975,247,88,51.59,1048,23,412.97,580407.83,16272.83,9045.08,4652.98,0,0,0,0,1,0,BENIGN
443,2.0,48,149,45152,57201,1185,49,454.49,1140,37,358.19,730130.96,2197.43,3793.76,567.7,0,0,0,0,1,0,BENIGN
22,113.0,20,47,31211,4971,460,46,488.34,760,73,255.51,713186.16,14535.52,2757.54,2466.17,0,0,0,0,1,0,BENIGN
443,56.0,136,11,7780,52535,167,93,384.11,1427,84,408.09,884415.76,2633.04,6339.73,3249.78,0,0,0,0,0,0,BENIGN
8080,4.0,87,79,2756,57307,192,54,457.28,1125,82,118.16,684208.12,22617.11,7252.7,4657.5,0,0,1,0,0,0,BENIGN
21,40.0,86,50,32695,15347,326,73,61.91,733,75,464.82,50534.45,16378.91,9772.93,1043.08,0,0,0,0,1,0,BENIGN
8080,81.0,93,22,29602,6810,1081,28,134.9,1103,13,488.58,418164.49,43927.76,2255.07,380.5,0,0,0,0,0,0,BENIGN
21,71.0,139,129,46731,75920,1489,55,118.33,925,75,294.22,61882.02,10961.21,9655.44,1074.4,0,0,0,0,1,0,BENIGN
53,41.0,66,194,16900,28876,1229,44,451.63,1457,78,339.31,440113.38,18586.16,5819.14,4092.28,1,0,0,0,1,0,BENIGN
22,40.0,145,118,4272,17862,764,6,238.96,1494,87,364.12,11158.8,40200.22,4263.32,3253.1,0,0,0,0,1,0,BENIGN
445,79.0,51,180,49381,18816,1253,9,168.48,987,37,160.5,973099.3,25588.44,1551.98,3427.8,0,0,0,0,0,0,BENIGN
445,126.0,58,138,46317,46689,1381,21,486.37,62,36,493.64,987289.26,10831.35,3296.74,2360.16,0,0,0,0,1,0,BENIGN
22,57.0,128,73,49363,16338,126,1,276.84,1335,36,179.04,303375.65,30067.48,6855.85,2487.13,0,1,0,0,0,0,BENIGN
443,61.0,15,197,19041,5040,86,99,278.75,0,0,66.39,707669.44,45891.56,9328.94,2477.31,0,0,0,0,1,0,BENIGN
443,248.0,71,199,46751,91603,344,65,374.65,1119,15,155.67,101877.93,42292.57,1058.22,3693.97,0,1,0,0,0,0,BENIGN
443,93.0,90,180,30121,20426,43,27,327.48,700,30,301.71,908169.28,11613.19,1875.44,3603.25,0,1,0,1,1,0,BENIGN
445,36.0,101,76,13709,50870,824,65,240.64,938,98,118.85,890148.59,48733.8,220.32,87.35,0,0,0,0,0,1,BENIGN
445,69.0,88,102,39296,95374,1318,33,206.86,507,78,451.12,291182.91,34279.02,1743.87,4799.13,0,0,0,1,1,0,BENIGN
8080,41.0,35,76,35560,11050,741,30,383.32,598,13,484.4,319786.21,7023.15,630.66,3857.66,0,0,0,0,0,0,BENIGN
80,151.0,7,106,49637,38543,503,53,37.26,1495,27,170.63,679926.49,7641.43,3264.61,3715.52,0,0,0,0,1,0,BENIGN
80,9.0,36,187,46000,29972,683,12,94.34,385,20,238.14,553354.28,19539.58,7369.08,509.55,0,0,0,0,0,0,BENIGN
22,92.0,53,74,26005,38685,448,19,497.63,216,46,290.87,811486.11,21449.04,7339.33,2142.82,0,0,1,0,0,0,BENIGN
21,976.0,6,107,22108,17633,1327,8,221.43,1365,73,336.4,436580.31,26858.94,5412.62,554.38,0,0,0,0,1,0,DoS Hulk
53,38.0,29,141,25088,71760,172,22,366.27,1252,29,271.15,44408.18,1176.95,3703.22,2439.04,0,0,0,0,0,0,BENIGN
22,163.0,36,125,517,5246,228,97,435.71,1490,44,362.75,320507.46,33054.73,9455.15,4922.25,0,0,0,0,0,0,BENIGN
445,2.0,83,80,14081,46752,1037,24,377.95,1295,35,51.71,252512.79,46908.25,80.66,2179.46,0,0,0,0,0,0,BENIGN
445,159.0,73,24,18150,98613,274,92,30.78,426,16,340.77,926826.77,19296.0,9792.83,3574.61,0,0,0,0,0,0,BENIGN
445,3041.0,99,93,4644,22342,405,0,37.58,378,65,227.91,562308.15,33888.99,5602.11,869.3,0,0,0,0,1,0,DDoS
21,1206.0,22,141,15979,15871,1204,61,490.08,1167,62,338.5,38717.1,17116.45,5708.56,1920.22,0,1,0,1,1,0,DoS Hulk
53,11.0,57,129,24370,17749,55,34,338.69,1152,22,216.96,539455.62,38932.47,6073.84,2591.29,0,0,0,0,1,0,BENIGN
21,79.0,32,67,32364,78401,286,24,305.45,707,26,156.86,749842.49,28974.1,1424.51,386.9,0,0,0,0,0,0,BENIGN
22,140.0,147,118,35808,19619,855,16,350.92,992,49,443.54,685294.27,39646.29,7345.47,4645.02,0,0,0,0,1,0,BENIGN
21,18.0,100,154,28640,49085,157,7,336.25,1348,44,362.99,507774.93,37524.73,3166.81,2029.08,0,0,0,0,0,0,BENIGN
53,1403.0,34,193,26078,20798,933,38,94.66,66,64,355.87,451255.57,34155.39,75.73,4705.84,0,1,0,0,0,0,PortScan
8080,66.0,102,18,45426,22129,784,46,353.58,1112,64,173.92,228028.81,5445.77,8956.82,1741.47,0,0,0,0,1,0,BENIGN
53,102.0,5,124,43033,42560,68,25,65.36,390,9,367.89,934218.31,24563.57,9461.75,704.21,0,0,0,0,0,0,BENIGN
80,1268.0,47,130,8661,52743,1042,41,448.62,800,72,409.03,192709.2,29771.07,4692.14,4154.09,0,0,0,0,0,0,DoS Hulk
8080,264.0,77,146,35364,11526,980,65,95.39,454,45,210.86,961372.55,1687.62,1007.97,4381.74,0,0,0,1,0,0,BENIGN
53,291.0,14,199,42444,46200,335,44,190.49,1442,32,204.58,845069.23,6465.11,3494.98,2801.81,0,0,0,0,1,0,BENIGN
22,97.0,12,156,30378,50048,938,78,458.71,108,39,74.24,584409.96,49098.98,9315.46,2466.8,0,0,0,0,0,0,BENIGN
8080,48.0,53,10,7317,51456,412,73,173.73,756,80,218.74,991107.55,32999.05,6483.43,1287.87,0,0,0,1,1,0,BENIGN
80,56.0,148,129,14546,5256,986,48,198.27,718,68,489.05,502199.75,45023.83,1612.25,3475.71,0,0,0,0,1,0,BENIGN
53,12.0,84,103,44097,9065,423,29,51.98,1118,40,348.91,846467.85,8577.75,6003.2,880.76,1,1,0,0,0,0,BENIGN
80,68.0,12,58,42737,23208,938,10,411.41,1076,94,130.13,206703.42,397.93,6275.39,4854.66,0,0,0,1,1,0,BENIGN
445,189.0,4,49,8101,84496,370,53,182.89,482,23,267.18,20865.34,28265.29,4032.33,4095.98,0,0,0,0,1,0,BENIGN
445,16.0,125,95,15729,31267,1483,18,254.94,1026,94,202.0,278823.29,2770.23,5751.52,1229.85,0,0,0,1,1,0,BENIGN
80,42.0,15,107,24037,81003,838,52,410.41,661,9,405.9,773112.38,22442.29,7305.93,951.72,0,0,0,0,1,0,BENIGN
443,72.0,65,110,17311,7353,843,0,476.33,511,72,28.29,372447.7,32675.55,2508.52,3728.79,0,0,0,1,1,0,BENIGN
445,202.0,73,21,28401,73128,538,53,173.41,1326,38,400.79,501601.41,37507.79,6743.78,1816.31,0,0,1,1,1,0,BENIGN
443,2.0,138,141,41159,88968,657,84,193.01,1117,64,283.59,338462.2,4706.4,8257.42,183.35,0,1,0,0,1,0,BENIGN
21,32.0,96,51,48001,49328,455,28,369.39,808,46,468.6,479879.01,18717.3,1183.29,122.39,0,0,0,1,1,0,BENIGN
80,35.0,78,5,47381,98197,1161,77,29.24,146,37,494.26,777987.04,35513.07,3071.69,2770.66,0,0,0,0,1,0,BENIGN
8080,268.0,90,11,47148,74235,676,83,331.58,240,56,177.38,330539.27,3885.41,6702.94,2818.81,0,0,0,0,0,0,BENIGN
80,6.0,57,49,43788,32768,846,17,357.28,431,83,257.93,800839.94,32690.57,822.13,1792.77,0,0,0,0,1,0,BENIGN
22,1276.0,70,55,47165,68424,1455,46,429.95,1214,35,332.41,184426.03,20346.08,7831.65,915.53,0,0,0,0,0,0,DDoS
22,173.0,98,131,21386,44104,116,91,425.24,1128,11,289.78,775747.45,19130.6,1655.09,1654.7,0,0,0,0,0,0,BENIGN
53,881.0,3,63,11732,50523,896,30,265.88,417,38,247.18,804971.5,31497.2,9969.78,1575.94,0,0,0,0,1,0,DDoS
53,101.0,129,135,30536,62077,200,54,257.23,853,17,19.26,75104.86,47261.79,7451.01,4164.43,0,0,0,0,1,0,BENIGN
21,8.0,96,78,49151,13242,743,59,183.08,885,78,78.82,794058.17,2254.58,4305.64,394.27,0,0,0,0,0,0,BENIGN
8080,140.0,92,55,32891,37979,1402,61,387.18,1084,57,256.75,456713.6,9255.01,6433.79,3459.53,0,1,0,0,0,0,BENIGN
